country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Georgia,GEO,06-02-22,,,,,5738,,,,1442,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,07-02-22,2755879,1527408,1228471,,4813,69.25,38.38,30.87,1209,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,08-02-22,2759753,1530349,1229404,3874,4241,69.34,38.45,30.89,1066,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,09-02-22,2764352,1533758,1230594,4599,3966,69.46,38.54,30.92,997,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,10-02-22,2768137,1536488,1231649,3785,3715,69.56,38.61,30.95,933,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,11-02-22,,,,,3472,,,,872,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,12-02-22,2774755,1541389,1233366,,3504,69.72,38.73,30.99,880,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,13-02-22,2775482,1541916,1233566,727,3204,69.74,38.74,31,805,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,14-02-22,2779761,1544802,1234959,4279,3412,69.85,38.82,31.03,857,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,15-02-22,,,,,3420,,,,859,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,16-02-22,2787627,1550088,1237539,,3325,70.04,38.95,31.1,835,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,17-02-22,2791310,1552526,1238784,3683,3310,70.14,39.01,31.13,832,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,18-02-22,2794933,1554984,1239949,3623,3355,70.23,39.07,31.16,843,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,19-02-22,2796876,1556385,1240491,1943,3160,70.28,39.11,31.17,794,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,20-02-22,2797346,1556751,1240595,470,3123,70.29,39.12,31.17,785,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,21-02-22,2800752,1558946,1241806,3406,2999,70.37,39.17,31.2,754,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,22-02-22,2804965,1561747,1243218,4213,3039,70.48,39.24,31.24,764,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,23-02-22,,,,,2928,,,,736,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,24-02-22,2811285,1566334,1244951,,2854,70.64,39.36,31.28,717,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,25-02-22,2814515,1568835,1245680,3230,2797,70.72,39.42,31.3,703,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,26-02-22,2816079,1570101,1245978,1564,2743,70.76,39.45,31.31,689,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,27-02-22,2816627,1570559,1246068,548,2754,70.77,39.46,31.31,692,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,28-02-22,2820546,1573695,1246851,3919,2828,70.87,39.54,31.33,711,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,01-03-22,2822060,1574673,1247387,1514,2442,70.91,39.57,31.34,614,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,02-03-22,2823426,1575509,1247917,1366,2186,70.94,39.59,31.36,549,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,03-03-22,2823646,1575650,1247996,220,1766,70.95,39.59,31.36,444,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,04-03-22,2825035,1576476,1248559,1389,1503,70.98,39.61,31.37,378,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,05-03-22,2825833,1577043,1248790,798,1393,71,39.63,31.38,350,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,06-03-22,2826144,1577303,1248841,311,1360,71.01,39.63,31.38,342,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,07-03-22,2827683,1578207,1249476,1539,1020,71.05,39.66,31.4,256,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,08-03-22,,,,,906,,,,228,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,09-03-22,2829114,1579088,1250026,,813,71.09,39.68,31.41,204,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,10-03-22,2830741,1580100,1250641,1627,1014,71.13,39.7,31.42,255,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,11-03-22,2832291,1581194,1251097,1550,1037,71.17,39.73,31.44,261,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,12-03-22,2832994,1581724,1251270,703,1023,71.18,39.74,31.44,257,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,13-03-22,2833144,1581848,1251296,150,1000,71.19,39.75,31.44,251,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,14-03-22,2834936,1583158,1251778,1792,1036,71.23,39.78,31.45,260,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,15-03-22,2836778,1584483,1252295,1842,1197,71.28,39.81,31.47,301,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,16-03-22,,,,,1317,,,,331,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,17-03-22,2839891,1586779,1253112,,1307,71.36,39.87,31.49,328,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,18-03-22,2841572,1588045,1253527,1681,1326,71.4,39.9,31.5,333,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,19-03-22,2842355,1588656,1253699,783,1337,71.42,39.92,31.5,336,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,20-03-22,2842541,1588805,1253736,186,1342,71.42,39.92,31.5,337,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,21-03-22,2844372,1590170,1254202,1831,1348,71.47,39.96,31.51,339,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,22-03-22,2846431,1591766,1254665,2059,1379,71.52,40,31.53,347,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,23-03-22,2848368,1593315,1255053,1937,1433,71.57,40.04,31.54,360,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,24-03-22,2850298,1594941,1255357,1930,1487,71.62,40.08,31.54,374,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,25-03-22,2851946,1596314,1255632,1648,1482,71.66,40.11,31.55,372,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,26-03-22,2853040,1597206,1255834,1094,1526,71.69,40.13,31.56,383,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,27-03-22,2853264,1597391,1255873,224,1532,71.69,40.14,31.56,385,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,28-03-22,,,,,1552,,,,390,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Georgia,GEO,29-03-22,2857215,1600698,1256517,,1541,71.79,40.22,31.57,387,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",National Center for Disease Control and Public Health,https://vaccines.ncdc.ge/vaccinationprocess/
Germany,DEU,27-12-20,24376,24357,19,,,0.03,0.03,0,,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,28-12-20,42477,42394,83,18101,18101,0.05,0.05,0,216,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,29-12-20,93182,92446,735,50705,34403,0.11,0.11,0,410,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,30-12-20,157385,156615,769,64203,44336,0.19,0.19,0,528,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,31-12-20,207402,206545,856,50017,45756,0.25,0.25,0,545,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,01-01-21,233090,232219,871,25688,41743,0.28,0.28,0,498,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,02-01-21,281175,280226,951,48085,42800,0.34,0.33,0,510,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,03-01-21,303763,302805,960,22588,39912,0.36,0.36,0,476,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,04-01-21,349978,348917,1081,46215,43929,0.42,0.42,0,524,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,05-01-21,402722,401566,1176,52744,44220,0.48,0.48,0,527,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,06-01-21,465904,464662,1262,63182,44074,0.56,0.55,0,525,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,07-01-21,520909,519478,1452,55005,44787,0.62,0.62,0,534,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,08-01-21,583781,582245,1557,62872,50099,0.7,0.69,0,597,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,09-01-21,644550,642863,1708,60769,51911,0.77,0.77,0,619,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,10-01-21,680566,678761,1827,36016,53829,0.81,0.81,0,642,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,11-01-21,749221,747315,1928,68655,57035,0.89,0.89,0,680,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,12-01-21,828403,826426,2000,79182,60812,0.99,0.99,0,725,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,13-01-21,940712,938530,2205,112309,67830,1.12,1.12,0,808,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,14-01-21,1024863,1022464,2422,84151,71993,1.22,1.22,0,858,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,15-01-21,1116686,1113366,3345,91823,76129,1.33,1.33,0,907,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,16-01-21,1174782,1170239,4569,58096,75747,1.4,1.39,0.01,903,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,17-01-21,1222606,1201047,21586,47824,77434,1.46,1.43,0.03,923,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,18-01-21,1305869,1268675,37221,83263,79521,1.56,1.51,0.04,948,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,19-01-21,1425683,1352495,73215,119814,85326,1.7,1.61,0.09,1017,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,20-01-21,1558593,1431543,127077,132910,88269,1.86,1.71,0.15,1052,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,21-01-21,1664163,1496198,167992,105570,91329,1.98,1.78,0.2,1089,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,22-01-21,1766517,1564969,201575,102354,92833,2.11,1.87,0.24,1106,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,23-01-21,1853576,1605509,248094,87059,96971,2.21,1.91,0.3,1156,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,24-01-21,1901406,1631209,270224,47830,96971,2.27,1.94,0.32,1156,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,25-01-21,1992439,1683512,308954,91033,98081,2.37,2.01,0.37,1169,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,26-01-21,2090987,1734327,356684,98548,95043,2.49,2.07,0.43,1133,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,27-01-21,2200473,1785326,415173,109486,91697,2.62,2.13,0.49,1093,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,28-01-21,2293049,1832172,460903,92576,89841,2.73,2.18,0.55,1071,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,29-01-21,2400836,1882028,518835,107787,90617,2.86,2.24,0.62,1080,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,30-01-21,2488951,1916656,572324,88115,90768,2.97,2.28,0.68,1082,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,31-01-21,2546191,1942436,603785,57240,92112,3.03,2.32,0.72,1098,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,01-02-21,2666647,2000763,665914,120456,96315,3.18,2.38,0.79,1148,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,02-02-21,2799525,2066336,733221,132878,101220,3.34,2.46,0.87,1206,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,03-02-21,2962631,2131014,831649,163106,108880,3.53,2.54,0.99,1298,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,04-02-21,3097265,2193143,904154,134634,114888,3.69,2.61,1.08,1369,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,05-02-21,3244872,2262555,982350,147607,120577,3.87,2.7,1.17,1437,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,06-02-21,3339088,2308174,1030948,94216,121448,3.98,2.75,1.23,1448,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,07-02-21,3392673,2336481,1056227,53585,120926,4.04,2.78,1.26,1441,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,08-02-21,3502193,2389533,1112696,109520,119364,4.17,2.85,1.33,1423,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,09-02-21,3636958,2449792,1187201,134765,119633,4.33,2.92,1.42,1426,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,10-02-21,3792520,2527609,1264947,155562,118556,4.52,3.01,1.51,1413,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,11-02-21,3937258,2603311,1333985,144738,119999,4.69,3.1,1.59,1430,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,12-02-21,4093521,2683589,1409976,156263,121236,4.88,3.2,1.68,1445,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,13-02-21,4201408,2745647,1455806,107887,123189,5.01,3.27,1.74,1468,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,14-02-21,4266884,2785288,1481642,65476,124887,5.09,3.32,1.77,1489,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,15-02-21,4392758,2855472,1537344,125874,127224,5.24,3.4,1.83,1516,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,16-02-21,4527716,2933860,1593915,134958,127251,5.4,3.5,1.9,1517,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,17-02-21,4679661,3029313,1650411,151945,126734,5.58,3.61,1.97,1511,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,18-02-21,4824881,3121180,1703769,145220,126803,5.75,3.72,2.03,1511,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,19-02-21,4983990,3224346,1759713,159109,127210,5.94,3.84,2.1,1516,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,20-02-21,5096547,3300557,1796065,112557,127877,6.07,3.93,2.14,1524,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,21-02-21,5182595,3358289,1824384,86048,130816,6.18,4,2.17,1559,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,22-02-21,5339310,3456619,1882770,156715,135222,6.36,4.12,2.24,1612,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,23-02-21,5509925,3566638,1943368,170615,140316,6.57,4.25,2.32,1672,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,24-02-21,5687113,3684308,2002886,177188,143922,6.78,4.39,2.39,1715,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,25-02-21,5877486,3815275,2062291,190373,150372,7.01,4.55,2.46,1792,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,26-02-21,6091704,3961832,2129951,214218,158245,7.26,4.72,2.54,1886,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,27-02-21,6240017,4070327,2169772,148313,163353,7.44,4.85,2.59,1947,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,28-02-21,6343647,4149734,2193984,103630,165865,7.56,4.95,2.61,1977,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
