country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website,Year,Month,Day
Qatar,QAT,18-02-22,,,,,16108,,,,5497,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,2,18
Qatar,QAT,19-02-22,6198407,,,,18081,211.51,,,6170,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,2,19
Qatar,QAT,20-02-22,6201271,,,2864,16716,211.61,,,5704,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,2,20
Qatar,QAT,21-02-22,6222845,,,21574,16806,212.35,,,5735,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,2,21
Qatar,QAT,22-02-22,6241774,,,18929,16871,212.99,,,5757,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,2,22
Qatar,QAT,23-02-22,6262739,,,20965,17097,213.71,,,5834,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,2,23
Qatar,QAT,24-02-22,6276851,,,14112,16480,214.19,,,5624,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,2,24
Qatar,QAT,25-02-22,6300785,,,23934,17262,215.01,,,5890,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,2,25
Qatar,QAT,26-02-22,6303572,,,2787,15024,215.1,,,5127,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,2,26
Qatar,QAT,27-02-22,6306789,,,3217,15074,215.21,,,5144,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,2,27
Qatar,QAT,28-02-22,6325732,,,18943,14698,215.86,,,5015,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,2,28
Qatar,QAT,01-03-22,6341479,,,15747,14244,216.39,,,4861,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,3,1
Qatar,QAT,02-03-22,6355187,,,13708,13207,216.86,,,4507,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,3,2
Qatar,QAT,03-03-22,,2575934,2575934,,14064,,87.9,87.9,4799,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,3,3
Qatar,QAT,04-03-22,6395418,,,,13519,218.23,,,4613,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,3,4
Qatar,QAT,05-03-22,6397165,,,1747,13370,218.29,,,4562,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,3,5
Qatar,QAT,06-03-22,6398889,,,1724,13157,218.35,,,4490,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,3,6
Qatar,QAT,07-03-22,6414031,,,15142,12614,218.87,,,4304,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,3,7
Qatar,QAT,08-03-22,6427469,,,13438,12284,219.33,,,4192,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,3,8
Qatar,QAT,09-03-22,6438899,,,11430,11959,219.72,,,4081,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,3,9
Qatar,QAT,10-03-22,6472465,,,33566,13880,220.86,,,4736,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,3,10
Qatar,QAT,11-03-22,,,,,11138,,,,3801,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,3,11
Qatar,QAT,12-03-22,6474303,,,,11020,220.93,,,3760,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,3,12
Qatar,QAT,13-03-22,6476114,,,1811,11032,220.99,,,3765,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,3,13
Qatar,QAT,14-03-22,6481249,,,5135,9603,221.16,,,3277,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,3,14
Qatar,QAT,15-03-22,6486093,,,4844,8375,221.33,,,2858,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,3,15
Qatar,QAT,16-03-22,6502144,,,16051,9035,221.88,,,3083,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,3,16
Qatar,QAT,17-03-22,,2590587,2590587,,6742,,88.4,88.4,2301,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,3,17
Qatar,QAT,18-03-22,6537174,,,,9113,223.07,,,3110,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,3,18
Qatar,QAT,19-03-22,6538715,,,1541,9202,223.12,,,3140,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,3,19
Qatar,QAT,20-03-22,6543862,,,5147,9678,223.3,,,3302,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,3,20
Qatar,QAT,21-03-22,6548065,,,4203,9545,223.44,,,3257,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,3,21
Qatar,QAT,22-03-22,6551880,,,3815,9398,223.57,,,3207,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,3,22
Qatar,QAT,23-03-22,6575051,,,23171,10415,224.36,,,3554,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,3,23
Qatar,QAT,24-03-22,,2593517,2593517,,9294,,88.5,88.5,3171,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,3,24
Qatar,QAT,25-03-22,6594382,,,,8173,225.02,,,2789,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,3,25
Qatar,QAT,26-03-22,6597375,,,2993,8380,225.13,,,2860,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,3,26
Qatar,QAT,27-03-22,6597375,,,0,7645,225.13,,,2609,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,3,27
Qatar,QAT,28-03-22,6603059,,,5684,7856,225.32,,,2681,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,3,28
Qatar,QAT,29-03-22,6607185,,,4126,7901,225.46,,,2696,"Moderna, Pfizer/BioNTech",Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,2022,3,29
Romania,ROU,27-12-20,965,965,,,,0.01,0.01,,,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2020,12,27
Romania,ROU,28-12-20,2066,2066,,1101,1101,0.01,0.01,,58,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2020,12,28
Romania,ROU,29-12-20,2778,2778,,712,906,0.01,0.01,,47,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2020,12,29
Romania,ROU,30-12-20,5666,5666,,2888,1567,0.03,0.03,,82,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2020,12,30
Romania,ROU,31-12-20,10289,10289,,4623,2331,0.05,0.05,,122,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2020,12,31
Romania,ROU,01-01-21,11656,11656,,1367,2138,0.06,0.06,,112,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,1,1
Romania,ROU,02-01-21,13242,13242,,1586,2046,0.07,0.07,,107,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,1,2
Romania,ROU,03-01-21,13596,13596,,354,1804,0.07,0.07,,94,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,1,3
Romania,ROU,04-01-21,25508,25508,,11912,3349,0.13,0.13,,175,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,1,4
Romania,ROU,05-01-21,41609,41609,,16101,5547,0.22,0.22,,290,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,1,5
Romania,ROU,06-01-21,58554,58554,,16945,7555,0.31,0.31,,395,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,1,6
Romania,ROU,07-01-21,76400,76400,,17846,9444,0.4,0.4,,494,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,1,7
Romania,ROU,08-01-21,92706,92706,,16306,11579,0.48,0.48,,605,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,1,8
Romania,ROU,09-01-21,102301,102301,,9595,12723,0.53,0.53,,665,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,1,9
Romania,ROU,10-01-21,108294,108294,,5993,13528,0.57,0.57,,707,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,1,10
Romania,ROU,11-01-21,125190,125190,,16896,14240,0.65,0.65,,744,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,1,11
Romania,ROU,12-01-21,140447,140447,,15257,14120,0.73,0.73,,738,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,1,12
Romania,ROU,13-01-21,154268,154268,,13821,13673,0.81,0.81,,715,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,1,13
Romania,ROU,14-01-21,168089,168089,,13821,13098,0.88,0.88,,685,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,1,14
Romania,ROU,15-01-21,184146,184146,,16057,13063,0.96,0.96,,683,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,1,15
Romania,ROU,16-01-21,196567,196567,,12421,13467,1.03,1.03,,704,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,1,16
Romania,ROU,17-01-21,204662,203787,875,8095,13767,1.07,1.07,0,720,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,1,17
Romania,ROU,18-01-21,234899,232949,1950,30237,15673,1.23,1.22,0.01,819,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,1,18
Romania,ROU,19-01-21,269706,267085,2621,34807,18466,1.41,1.4,0.01,965,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,1,19
Romania,ROU,20-01-21,308044,302231,5813,38338,21968,1.61,1.58,0.03,1148,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,1,20
Romania,ROU,21-01-21,347756,337913,9843,39712,25667,1.82,1.77,0.05,1342,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,1,21
Romania,ROU,22-01-21,385596,374342,11254,37840,28779,2.02,1.96,0.06,1505,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,1,22
Romania,ROU,23-01-21,418545,405667,12878,32949,31711,2.19,2.12,0.07,1658,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,1,23
Romania,ROU,24-01-21,445945,432790,13155,27400,34469,2.33,2.26,0.07,1802,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,1,24
Romania,ROU,25-01-21,484291,459228,25063,38346,35627,2.53,2.4,0.13,1863,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,1,25
Romania,ROU,26-01-21,528038,487372,40666,43747,36905,2.76,2.55,0.21,1929,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,1,26
Romania,ROU,27-01-21,570364,513090,57274,42326,37474,2.98,2.68,0.3,1959,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,1,27
Romania,ROU,28-01-21,609056,534007,75049,38692,37329,3.18,2.79,0.39,1952,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,1,28
Romania,ROU,29-01-21,646660,554585,92075,37604,37295,3.38,2.9,0.48,1950,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,1,29
Romania,ROU,30-01-21,672056,570752,101304,25396,36216,3.51,2.98,0.53,1893,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,1,30
Romania,ROU,31-01-21,691075,584879,106196,19019,35019,3.61,3.06,0.56,1831,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,1,31
Romania,ROU,01-02-21,720844,597796,123048,29769,33793,3.77,3.13,0.64,1767,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,2,1
Romania,ROU,02-02-21,748392,610044,138348,27548,31479,3.91,3.19,0.72,1646,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,2,2
Romania,ROU,03-02-21,771862,619837,152025,23470,28785,4.04,3.24,0.79,1505,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,2,3
Romania,ROU,04-02-21,794455,628940,165515,22593,26486,4.15,3.29,0.87,1385,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,2,4
Romania,ROU,05-02-21,821212,638547,182665,26757,24936,4.29,3.34,0.95,1304,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,2,5
Romania,ROU,06-02-21,840472,647351,193121,19260,24059,4.39,3.38,1.01,1258,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,2,6
Romania,ROU,07-02-21,855982,655838,200144,15510,23558,4.48,3.43,1.05,1232,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,2,7
Romania,ROU,08-02-21,891008,660723,230285,35026,24309,4.66,3.45,1.2,1271,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,2,8
Romania,ROU,09-02-21,929815,666603,263212,38807,25918,4.86,3.49,1.38,1355,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,2,9
Romania,ROU,10-02-21,970627,671109,299518,40812,28395,5.07,3.51,1.57,1484,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,2,10
Romania,ROU,11-02-21,1009081,674894,334187,38454,30661,5.28,3.53,1.75,1603,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,2,11
Romania,ROU,12-02-21,1048456,678992,369464,39375,32463,5.48,3.55,1.93,1697,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,2,12
Romania,ROU,13-02-21,1083755,683006,400749,35299,34755,5.67,3.57,2.1,1817,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,2,13
Romania,ROU,14-02-21,1113634,686294,427340,29879,36807,5.82,3.59,2.23,1924,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,2,14
Romania,ROU,15-02-21,1150771,696603,454168,37137,37109,6.02,3.64,2.37,1940,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,2,15
Romania,ROU,16-02-21,1188673,707333,481340,37902,36980,6.21,3.7,2.52,1933,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,2,16
Romania,ROU,17-02-21,1231992,726513,505479,43319,37338,6.44,3.8,2.64,1952,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,2,17
Romania,ROU,18-02-21,1271812,745337,526475,39820,37533,6.65,3.9,2.75,1962,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,2,18
Romania,ROU,19-02-21,1309940,762825,547115,38128,37355,6.85,3.99,2.86,1953,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,2,19
Romania,ROU,20-02-21,1342864,780093,562771,32924,37016,7.02,4.08,2.94,1935,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,2,20
Romania,ROU,21-02-21,1370808,794683,576125,27944,36739,7.17,4.15,3.01,1921,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,2,21
Romania,ROU,22-02-21,1400673,811033,589640,29865,35700,7.32,4.24,3.08,1866,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,2,22
Romania,ROU,23-02-21,1430017,828445,601572,29344,34478,7.48,4.33,3.15,1803,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,2,23
Romania,ROU,24-02-21,1458234,846682,611552,28217,32320,7.62,4.43,3.2,1690,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,2,24
Romania,ROU,25-02-21,1478492,863946,614546,20258,29526,7.73,4.52,3.21,1544,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,2,25
Romania,ROU,26-02-21,1497617,881653,615964,19125,26811,7.83,4.61,3.22,1402,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,2,26
Romania,ROU,27-02-21,1513321,896727,616594,15704,24351,7.91,4.69,3.22,1273,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,2,27
Romania,ROU,28-02-21,1524457,907346,617111,11136,21950,7.97,4.74,3.23,1148,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,2,28
Romania,ROU,01-03-21,1556606,938366,618240,32149,22276,8.14,4.91,3.23,1165,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,3,1
Romania,ROU,02-03-21,1594764,975582,619182,38158,23535,8.34,5.1,3.24,1230,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,3,2
Romania,ROU,03-03-21,1633449,1013641,619808,38685,25031,8.54,5.3,3.24,1309,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,3,3
Romania,ROU,04-03-21,1677187,1050028,627159,43738,28385,8.77,5.49,3.28,1484,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,3,4
Romania,ROU,05-03-21,1724540,1088487,636053,47353,32418,9.02,5.69,3.33,1695,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,3,5
Romania,ROU,06-03-21,1773178,1128471,644707,48638,37122,9.27,5.9,3.37,1941,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,3,6
Romania,ROU,07-03-21,1818362,1165795,652567,45184,41986,9.51,6.09,3.41,2195,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,3,7
Romania,ROU,08-03-21,1861820,1204079,657741,43458,43602,9.73,6.29,3.44,2280,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,3,8
Romania,ROU,09-03-21,1910020,1246378,663642,48200,45037,9.99,6.52,3.47,2355,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,3,9
Romania,ROU,10-03-21,1961422,1288737,672685,51402,46853,10.25,6.74,3.52,2449,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,3,10
Romania,ROU,11-03-21,2011333,1328404,682929,49911,47735,10.52,6.94,3.57,2496,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,3,11
Romania,ROU,12-03-21,2060719,1367171,693548,49386,48026,10.77,7.15,3.63,2511,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,3,12
Romania,ROU,13-03-21,2109441,1405212,704229,48722,48038,11.03,7.35,3.68,2511,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,3,13
Romania,ROU,14-03-21,2152140,1438934,713206,42699,47683,11.25,7.52,3.73,2493,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,3,14
Romania,ROU,15-03-21,2201716,1478760,722956,49576,48557,11.51,7.73,3.78,2539,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,3,15
Romania,ROU,16-03-21,2261700,1523059,738641,59984,50240,11.82,7.96,3.86,2627,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,3,16
Romania,ROU,17-03-21,2315981,1564042,751939,54281,50651,12.11,8.18,3.93,2648,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania via datelazi.ro,https://datelazi.ro/,2021,3,17
